experiment,worm.number,Infection Date,wormStrain,sporeStrain,sporeDose,Spores(M)/cm2,doseLevel,spores,meronts,embryos,expTimepoint,infection.type,Total Worms,Plate Size,fixingDate,Staining Date,Slide date,Imaging Date
190426_MY2_ERTm2_1.5M_72hpi,53,190423,MY2,ERTm2,1.5,0.053078556,High,TRUE,TRUE,0,72,continuous,1000,6,190426,190430,190501,190502
190426_VC20019_LUAm1_10M_72hpi,54,190423,VC20019,LUAm1,10,0.353857042,Medium,FALSE,TRUE,0,72,continuous,1000,6,190426,190513,190515,190516
190426_N2_LUAm1_10M_72hpi,54,190423,N2,LUAm1,10,0.353857042,Medium,FALSE,TRUE,11,72,continuous,1000,6,190426,190513,190515,190516
190426_N2_LUAm1_20M_72hpi,54,190423,N2,LUAm1,20,0.707714084,High,FALSE,TRUE,11,72,continuous,1000,6,190426,190513,190515,190516
190426_AB1_LUAm1_0M_72hpi,54,190423,AB1,LUAm1,0,0,Mock,FALSE,FALSE,9,72,continuous,1000,6,190426,190430,190501,190502
190426_AB1_LUAm1_10M_72hpi,54,190423,AB1,LUAm1,10,0.353857042,Medium,FALSE,TRUE,7,72,continuous,1000,6,190426,190513,190515,190516
190426_AB1_LUAm1_20M_72hpi,54,190423,AB1,LUAm1,20,0.707714084,High,FALSE,TRUE,7,72,continuous,1000,6,190426,190513,190515,190516
190426_JU397_LUAm1_0M_72hpi,54,190423,JU397,LUAm1,0,0,Mock,FALSE,FALSE,15,72,continuous,1000,6,190426,190430,190501,190502
190426_JU397_LUAm1_10M_72hpi,54,190423,JU397,LUAm1,10,0.353857042,Medium,FALSE,TRUE,11,72,continuous,1000,6,190426,190513,190515,190516
190426_JU642_LUAm1_0M_72hpi,54,190423,JU642,LUAm1,0,0,Mock,FALSE,FALSE,13,72,continuous,1000,6,190426,190430,190501,190502
190426_JU642_LUAm1_10M_72hpi,54,190423,JU642,LUAm1,10,0.353857042,Medium,FALSE,TRUE,12,72,continuous,1000,6,190426,190513,190515,190516
190426_JU642_LUAm1_20M_72hpi,54,190423,JU642,LUAm1,20,0.707714084,High,FALSE,TRUE,3,72,continuous,1000,6,190426,190513,190515,190516
190426_MY6_LUAm1_0M_72hpi,54,190423,MY6,LUAm1,0,0,Mock,FALSE,FALSE,25,72,continuous,1000,6,190426,190430,190501,190502
190426_MY6_LUAm1_10M_72hpi,54,190423,MY6,LUAm1,10,0.353857042,Medium,FALSE,TRUE,0,72,continuous,1000,6,190426,190513,190515,190516
190426_ED3042_LUAm1_0M_72hpi,54,190423,ED3042,LUAm1,0,0,Mock,FALSE,FALSE,5,72,continuous,1000,6,190426,190430,190501,190502
190426_ED3042_LUAm1_20M_72hpi,54,190423,ED3042,LUAm1,20,0.707714084,High,FALSE,TRUE,0,72,continuous,1000,6,190426,190513,190515,190516
190426_JU360_LUAm1_0M_72hpi,54,190423,JU360,LUAm1,0,0,Mock,FALSE,FALSE,24,72,continuous,1000,6,190426,190430,190501,190502
190426_JU360_LUAm1_10M_72hpi,54,190423,JU360,LUAm1,10,0.353857042,Medium,FALSE,TRUE,3,72,continuous,1000,6,190426,190513,190515,190516
190426_JU360_LUAm1_20M_72hpi,54,190423,JU360,LUAm1,20,0.707714084,High,FALSE,TRUE,0,72,continuous,1000,6,190426,190513,190515,190516
190426_JU1400_LUAm1_0M_72hpi,54,190423,JU1400,LUAm1,0,0,Mock,FALSE,FALSE,4,72,continuous,1000,6,190426,190430,190501,190502
190426_JU1400_LUAm1_20M_72hpi,54,190423,JU1400,LUAm1,20,0.707714084,High,FALSE,TRUE,0,72,continuous,1000,6,190426,190513,190515,190516
190426_MY1_LUAm1_0M_72hpi,54,190423,MY1,LUAm1,0,0,Mock,FALSE,FALSE,17,72,continuous,1000,6,190426,190430,190501,190502
190426_MY1_LUAm1_10M_72hpi,54,190423,MY1,LUAm1,10,0.353857042,Medium,FALSE,TRUE,0,72,continuous,1000,6,190426,190513,190515,190516
190426_MY1_LUAm1_20M_72hpi,54,190423,MY1,LUAm1,20,0.707714084,High,FALSE,TRUE,0,72,continuous,1000,6,190426,190513,190515,190516
190426_VC20019_ERTm5_0M_72hpi,54,190423,VC20019,ERTm5,0,0,Mock,FALSE,TRUE,17,72,continuous,1000,6,190426,190430,190501,190502
190426_VC20019_ERTm5_3.5M_72hpi,54,190423,VC20019,ERTm5,3.5,0.123849965,High,TRUE,TRUE,1,72,continuous,1000,6,190426,190430,190501,190502
190426_N2_ERTm5_0M_72hpi,54,190423,N2,ERTm5,0,0,Mock,FALSE,TRUE,14,72,continuous,1000,6,190426,190529,190530,201026
190426_N2_ERTm5_1.75M_72hpi,54,190423,N2,ERTm5,1.75,0.061924982,Medium,TRUE,TRUE,12,72,continuous,1000,6,190426,190529,190530,201026
190426_N2_ERTm5_3.5M_72hpi,54,190423,N2,ERTm5,3.5,0.123849965,High,TRUE,TRUE,11,72,continuous,1000,6,190426,190529,190530,201026
190426_CB4856_ERTm5_0M_72hpi,54,190423,CB4856,ERTm5,0,0,Mock,FALSE,TRUE,17,72,continuous,1000,6,190426,190430,190501,190502
190426_CB4856_ERTm5_1.75M_72hpi,54,190423,CB4856,ERTm5,1.75,0.061924982,Medium,FALSE,TRUE,17,72,continuous,1000,6,190426,190430,190501,190502
190426_CB4856_ERTm5_3.5M_72hpi,54,190423,CB4856,ERTm5,3.5,0.123849965,High,TRUE,TRUE,8,72,continuous,1000,6,190426,190430,190501,190502
190426_JU300_ERTm5_0M_72hpi,54,190423,JU300,ERTm5,0,0,Mock,FALSE,TRUE,16,72,continuous,1000,6,190426,190430,190501,190502
190426_JU300_ERTm5_1.75M_72hpi,54,190423,JU300,ERTm5,1.75,0.061924982,Medium,TRUE,TRUE,16,72,continuous,1000,6,190426,190430,190501,190502
190426_JU300_ERTm5_3.5M_72hpi,54,190423,JU300,ERTm5,3.5,0.123849965,High,TRUE,TRUE,4,72,continuous,1000,6,190426,190430,190501,190502
190426_JU1400_ERTm5_0M_72hpi,54,190423,JU1400,ERTm5,0,0,Mock,FALSE,TRUE,3,72,continuous,1000,6,190426,190529,190530,201026
190426_JU1400_ERTm5_1.75M_72hpi,54,190423,JU1400,ERTm5,1.75,0.061924982,Medium,FALSE,TRUE,0,72,continuous,1000,6,190426,190529,190530,201026
190426_JU1400_ERTm5_3.5M_72hpi,54,190423,JU1400,ERTm5,3.5,0.123849965,High,FALSE,TRUE,0,72,continuous,1000,6,190426,190529,190530,201026
190426_MY2_ERTm5_0M_72hpi,54,190423,MY2,ERTm5,0,0,Mock,FALSE,TRUE,15,72,continuous,1000,6,190426,190430,190501,190502
190426_MY2_ERTm5_1.75M_72hpi,54,190423,MY2,ERTm5,1.75,0.061924982,Medium,TRUE,TRUE,13,72,continuous,1000,6,190426,190430,190501,190502
190426_MY2_ERTm5_3.5M_72hpi,54,190423,MY2,ERTm5,3.5,0.123849965,High,TRUE,TRUE,8,72,continuous,1000,6,190426,190430,190501,190502
190426_VC20019_ERTm2_0M_72hpi,54,190423,VC20019,ERTm2,0,0,Mock,FALSE,TRUE,18,72,continuous,1000,6,190426,190430,190501,190502
190426_VC20019_ERTm2_0.5M_72hpi,54,190423,VC20019,ERTm2,0.5,0.017692852,Low,TRUE,TRUE,0,72,continuous,1000,6,190426,190430,190501,190502
190426_VC20019_ERTm2_1.5M_72hpi,54,190423,VC20019,ERTm2,1.5,0.053078556,High,TRUE,TRUE,4,72,continuous,1000,6,190426,190430,190501,190502
190426_N2_ERTm2_0M_72hpi,54,190423,N2,ERTm2,0,0,Mock,FALSE,TRUE,16,72,continuous,1000,6,190426,190430,190501,190502
190426_N2_ERTm2_0.5M_72hpi,54,190423,N2,ERTm2,0.5,0.017692852,Low,TRUE,TRUE,10,72,continuous,1000,6,190426,190430,190501,190502
190426_N2_ERTm2_1.5M_72hpi,54,190423,N2,ERTm2,1.5,0.053078556,High,TRUE,TRUE,0,72,continuous,1000,6,190426,190430,190501,190502
190426_JU360_ERTm2_0M_72hpi,54,190423,JU360,ERTm2,0,0,Mock,FALSE,TRUE,13,72,continuous,1000,6,190426,190430,190501,190502
190426_JU360_ERTm2_0.5M_72hpi,54,190423,JU360,ERTm2,0.5,0.017692852,Low,FALSE,TRUE,11,72,continuous,1000,6,190426,190430,190501,190502
190426_JU360_ERTm2_1.5M_72hpi,54,190423,JU360,ERTm2,1.5,0.053078556,High,TRUE,TRUE,3,72,continuous,1000,6,190426,190430,190501,190502
190426_MY2_ERTm2_0M_72hpi,54,190423,MY2,ERTm2,0,0,Mock,FALSE,TRUE,19,72,continuous,1000,6,190426,190430,190501,190502
190426_MY2_ERTm2_0.5M_72hpi,54,190423,MY2,ERTm2,0.5,0.017692852,Low,TRUE,TRUE,9,72,continuous,1000,6,190426,190430,190501,190502
190426_MY2_ERTm2_1.5M_72hpi,54,190423,MY2,ERTm2,1.5,0.053078556,High,TRUE,TRUE,5,72,continuous,1000,6,190426,190430,190501,190502
190426_VC20019_LUAm1_10M_72hpi,55,190423,VC20019,LUAm1,10,0.353857042,Medium,FALSE,TRUE,0,72,continuous,1000,6,190426,190513,190515,190516
190426_N2_LUAm1_10M_72hpi,55,190423,N2,LUAm1,10,0.353857042,Medium,FALSE,TRUE,17,72,continuous,1000,6,190426,190513,190515,190516
190426_N2_LUAm1_20M_72hpi,55,190423,N2,LUAm1,20,0.707714084,High,FALSE,TRUE,3,72,continuous,1000,6,190426,190513,190515,190516
190426_AB1_LUAm1_0M_72hpi,55,190423,AB1,LUAm1,0,0,Mock,FALSE,FALSE,8,72,continuous,1000,6,190426,190430,190501,190502
190426_AB1_LUAm1_10M_72hpi,55,190423,AB1,LUAm1,10,0.353857042,Medium,FALSE,TRUE,6,72,continuous,1000,6,190426,190513,190515,190516
190426_AB1_LUAm1_20M_72hpi,55,190423,AB1,LUAm1,20,0.707714084,High,FALSE,TRUE,10,72,continuous,1000,6,190426,190513,190515,190516
190426_JU397_LUAm1_0M_72hpi,55,190423,JU397,LUAm1,0,0,Mock,FALSE,FALSE,11,72,continuous,1000,6,190426,190430,190501,190502
190426_JU397_LUAm1_10M_72hpi,55,190423,JU397,LUAm1,10,0.353857042,Medium,FALSE,TRUE,0,72,continuous,1000,6,190426,190513,190515,190516
190426_JU642_LUAm1_0M_72hpi,55,190423,JU642,LUAm1,0,0,Mock,FALSE,FALSE,12,72,continuous,1000,6,190426,190430,190501,190502
190426_JU642_LUAm1_10M_72hpi,55,190423,JU642,LUAm1,10,0.353857042,Medium,FALSE,TRUE,8,72,continuous,1000,6,190426,190513,190515,190516
190426_JU642_LUAm1_20M_72hpi,55,190423,JU642,LUAm1,20,0.707714084,High,FALSE,TRUE,1,72,continuous,1000,6,190426,190513,190515,190516
190426_MY6_LUAm1_0M_72hpi,55,190423,MY6,LUAm1,0,0,Mock,FALSE,FALSE,27,72,continuous,1000,6,190426,190430,190501,190502
190426_MY6_LUAm1_10M_72hpi,55,190423,MY6,LUAm1,10,0.353857042,Medium,FALSE,TRUE,16,72,continuous,1000,6,190426,190513,190515,190516
190426_ED3042_LUAm1_0M_72hpi,55,190423,ED3042,LUAm1,0,0,Mock,FALSE,FALSE,11,72,continuous,1000,6,190426,190430,190501,190502
190426_ED3042_LUAm1_20M_72hpi,55,190423,ED3042,LUAm1,20,0.707714084,High,FALSE,TRUE,0,72,continuous,1000,6,190426,190513,190515,190516
190426_JU360_LUAm1_0M_72hpi,55,190423,JU360,LUAm1,0,0,Mock,FALSE,FALSE,16,72,continuous,1000,6,190426,190430,190501,190502
190426_JU360_LUAm1_10M_72hpi,55,190423,JU360,LUAm1,10,0.353857042,Medium,FALSE,TRUE,4,72,continuous,1000,6,190426,190513,190515,190516
190426_JU360_LUAm1_20M_72hpi,55,190423,JU360,LUAm1,20,0.707714084,High,FALSE,TRUE,0,72,continuous,1000,6,190426,190513,190515,190516
190426_JU1400_LUAm1_0M_72hpi,55,190423,JU1400,LUAm1,0,0,Mock,FALSE,FALSE,7,72,continuous,1000,6,190426,190430,190501,190502
190426_JU1400_LUAm1_20M_72hpi,55,190423,JU1400,LUAm1,20,0.707714084,High,FALSE,TRUE,0,72,continuous,1000,6,190426,190513,190515,190516
190426_MY1_LUAm1_0M_72hpi,55,190423,MY1,LUAm1,0,0,Mock,FALSE,FALSE,10,72,continuous,1000,6,190426,190430,190501,190502
190426_MY1_LUAm1_10M_72hpi,55,190423,MY1,LUAm1,10,0.353857042,Medium,FALSE,TRUE,0,72,continuous,1000,6,190426,190513,190515,190516
190426_MY1_LUAm1_20M_72hpi,55,190423,MY1,LUAm1,20,0.707714084,High,FALSE,TRUE,0,72,continuous,1000,6,190426,190513,190515,190516
190426_VC20019_ERTm5_0M_72hpi,55,190423,VC20019,ERTm5,0,0,Mock,FALSE,TRUE,13,72,continuous,1000,6,190426,190430,190501,190502
190426_VC20019_ERTm5_3.5M_72hpi,55,190423,VC20019,ERTm5,3.5,0.123849965,High,TRUE,TRUE,2,72,continuous,1000,6,190426,190430,190501,190502
190426_N2_ERTm5_0M_72hpi,55,190423,N2,ERTm5,0,0,Mock,FALSE,TRUE,18,72,continuous,1000,6,190426,190529,190530,201026
190426_N2_ERTm5_1.75M_72hpi,55,190423,N2,ERTm5,1.75,0.061924982,Medium,TRUE,TRUE,9,72,continuous,1000,6,190426,190529,190530,201026
190426_N2_ERTm5_3.5M_72hpi,55,190423,N2,ERTm5,3.5,0.123849965,High,TRUE,TRUE,0,72,continuous,1000,6,190426,190529,190530,201026
190426_CB4856_ERTm5_0M_72hpi,55,190423,CB4856,ERTm5,0,0,Mock,FALSE,TRUE,18,72,continuous,1000,6,190426,190430,190501,190502
190426_CB4856_ERTm5_1.75M_72hpi,55,190423,CB4856,ERTm5,1.75,0.061924982,Medium,FALSE,TRUE,24,72,continuous,1000,6,190426,190430,190501,190502
190426_CB4856_ERTm5_3.5M_72hpi,55,190423,CB4856,ERTm5,3.5,0.123849965,High,TRUE,TRUE,7,72,continuous,1000,6,190426,190430,190501,190502
190426_JU300_ERTm5_0M_72hpi,55,190423,JU300,ERTm5,0,0,Mock,FALSE,TRUE,17,72,continuous,1000,6,190426,190430,190501,190502
190426_JU300_ERTm5_1.75M_72hpi,55,190423,JU300,ERTm5,1.75,0.061924982,Medium,TRUE,TRUE,10,72,continuous,1000,6,190426,190430,190501,190502
190426_JU300_ERTm5_3.5M_72hpi,55,190423,JU300,ERTm5,3.5,0.123849965,High,TRUE,TRUE,8,72,continuous,1000,6,190426,190430,190501,190502
190426_JU1400_ERTm5_0M_72hpi,55,190423,JU1400,ERTm5,0,0,Mock,FALSE,TRUE,8,72,continuous,1000,6,190426,190529,190530,201026
190426_JU1400_ERTm5_1.75M_72hpi,55,190423,JU1400,ERTm5,1.75,0.061924982,Medium,FALSE,TRUE,0,72,continuous,1000,6,190426,190529,190530,201026
190426_JU1400_ERTm5_3.5M_72hpi,55,190423,JU1400,ERTm5,3.5,0.123849965,High,FALSE,TRUE,0,72,continuous,1000,6,190426,190529,190530,201026
190426_MY2_ERTm5_0M_72hpi,55,190423,MY2,ERTm5,0,0,Mock,FALSE,TRUE,9,72,continuous,1000,6,190426,190430,190501,190502
190426_MY2_ERTm5_1.75M_72hpi,55,190423,MY2,ERTm5,1.75,0.061924982,Medium,TRUE,TRUE,12,72,continuous,1000,6,190426,190430,190501,190502
190426_MY2_ERTm5_3.5M_72hpi,55,190423,MY2,ERTm5,3.5,0.123849965,High,TRUE,TRUE,0,72,continuous,1000,6,190426,190430,190501,190502
190426_VC20019_ERTm2_0M_72hpi,55,190423,VC20019,ERTm2,0,0,Mock,FALSE,TRUE,14,72,continuous,1000,6,190426,190430,190501,190502
190426_VC20019_ERTm2_0.5M_72hpi,55,190423,VC20019,ERTm2,0.5,0.017692852,Low,TRUE,TRUE,7,72,continuous,1000,6,190426,190430,190501,190502
190426_VC20019_ERTm2_1.5M_72hpi,55,190423,VC20019,ERTm2,1.5,0.053078556,High,TRUE,TRUE,0,72,continuous,1000,6,190426,190430,190501,190502
190426_N2_ERTm2_0M_72hpi,55,190423,N2,ERTm2,0,0,Mock,FALSE,TRUE,16,72,continuous,1000,6,190426,190430,190501,190502
190426_N2_ERTm2_0.5M_72hpi,55,190423,N2,ERTm2,0.5,0.017692852,Low,FALSE,TRUE,6,72,continuous,1000,6,190426,190430,190501,190502
190426_JU360_ERTm2_0M_72hpi,55,190423,JU360,ERTm2,0,0,Mock,FALSE,TRUE,16,72,continuous,1000,6,190426,190430,190501,190502
190426_JU360_ERTm2_0.5M_72hpi,55,190423,JU360,ERTm2,0.5,0.017692852,Low,TRUE,TRUE,12,72,continuous,1000,6,190426,190430,190501,190502
190426_JU360_ERTm2_1.5M_72hpi,55,190423,JU360,ERTm2,1.5,0.053078556,High,TRUE,TRUE,0,72,continuous,1000,6,190426,190430,190501,190502
190426_MY2_ERTm2_0M_72hpi,55,190423,MY2,ERTm2,0,0,Mock,FALSE,TRUE,15,72,continuous,1000,6,190426,190430,190501,190502
190426_MY2_ERTm2_0.5M_72hpi,55,190423,MY2,ERTm2,0.5,0.017692852,Low,TRUE,TRUE,14,72,continuous,1000,6,190426,190430,190501,190502
190426_MY2_ERTm2_1.5M_72hpi,55,190423,MY2,ERTm2,1.5,0.053078556,High,TRUE,TRUE,1,72,continuous,1000,6,190426,190430,190501,190502
190426_VC20019_LUAm1_10M_72hpi,56,190423,VC20019,LUAm1,10,0.353857042,Medium,FALSE,TRUE,8,72,continuous,1000,6,190426,190513,190515,190516
190426_N2_LUAm1_10M_72hpi,56,190423,N2,LUAm1,10,0.353857042,Medium,FALSE,TRUE,4,72,continuous,1000,6,190426,190513,190515,190516
190426_N2_LUAm1_20M_72hpi,56,190423,N2,LUAm1,20,0.707714084,High,FALSE,TRUE,11,72,continuous,1000,6,190426,190513,190515,190516
190426_AB1_LUAm1_0M_72hpi,56,190423,AB1,LUAm1,0,0,Mock,FALSE,FALSE,9,72,continuous,1000,6,190426,190430,190501,190502
190426_AB1_LUAm1_10M_72hpi,56,190423,AB1,LUAm1,10,0.353857042,Medium,FALSE,TRUE,11,72,continuous,1000,6,190426,190513,190515,190516
190426_AB1_LUAm1_20M_72hpi,56,190423,AB1,LUAm1,20,0.707714084,High,FALSE,TRUE,9,72,continuous,1000,6,190426,190513,190515,190516
190426_JU397_LUAm1_0M_72hpi,56,190423,JU397,LUAm1,0,0,Mock,FALSE,FALSE,12,72,continuous,1000,6,190426,190430,190501,190502
190426_JU397_LUAm1_10M_72hpi,56,190423,JU397,LUAm1,10,0.353857042,Medium,FALSE,TRUE,14,72,continuous,1000,6,190426,190513,190515,190516
190426_JU642_LUAm1_0M_72hpi,56,190423,JU642,LUAm1,0,0,Mock,FALSE,FALSE,12,72,continuous,1000,6,190426,190430,190501,190502
190426_JU642_LUAm1_10M_72hpi,56,190423,JU642,LUAm1,10,0.353857042,Medium,FALSE,TRUE,7,72,continuous,1000,6,190426,190513,190515,190516
190426_JU642_LUAm1_20M_72hpi,56,190423,JU642,LUAm1,20,0.707714084,High,FALSE,TRUE,10,72,continuous,1000,6,190426,190513,190515,190516
190426_MY6_LUAm1_0M_72hpi,56,190423,MY6,LUAm1,0,0,Mock,FALSE,FALSE,11,72,continuous,1000,6,190426,190430,190501,190502
190426_MY6_LUAm1_10M_72hpi,56,190423,MY6,LUAm1,10,0.353857042,Medium,FALSE,TRUE,0,72,continuous,1000,6,190426,190513,190515,190516
190426_ED3042_LUAm1_0M_72hpi,56,190423,ED3042,LUAm1,0,0,Mock,FALSE,FALSE,11,72,continuous,1000,6,190426,190430,190501,190502
190426_ED3042_LUAm1_20M_72hpi,56,190423,ED3042,LUAm1,20,0.707714084,High,FALSE,TRUE,0,72,continuous,1000,6,190426,190513,190515,190516
190426_JU360_LUAm1_0M_72hpi,56,190423,JU360,LUAm1,0,0,Mock,FALSE,FALSE,23,72,continuous,1000,6,190426,190430,190501,190502
190426_JU360_LUAm1_10M_72hpi,56,190423,JU360,LUAm1,10,0.353857042,Medium,FALSE,TRUE,1,72,continuous,1000,6,190426,190513,190515,190516
190426_JU360_LUAm1_20M_72hpi,56,190423,JU360,LUAm1,20,0.707714084,High,FALSE,TRUE,0,72,continuous,1000,6,190426,190513,190515,190516
190426_JU1400_LUAm1_0M_72hpi,56,190423,JU1400,LUAm1,0,0,Mock,FALSE,FALSE,7,72,continuous,1000,6,190426,190430,190501,190502
190426_MY1_LUAm1_0M_72hpi,56,190423,MY1,LUAm1,0,0,Mock,FALSE,FALSE,10,72,continuous,1000,6,190426,190430,190501,190502
190426_MY1_LUAm1_10M_72hpi,56,190423,MY1,LUAm1,10,0.353857042,Medium,FALSE,TRUE,0,72,continuous,1000,6,190426,190513,190515,190516
190426_MY1_LUAm1_20M_72hpi,56,190423,MY1,LUAm1,20,0.707714084,High,FALSE,TRUE,0,72,continuous,1000,6,190426,190513,190515,190516
190426_VC20019_ERTm5_0M_72hpi,56,190423,VC20019,ERTm5,0,0,Mock,FALSE,TRUE,14,72,continuous,1000,6,190426,190430,190501,190502
190426_VC20019_ERTm5_3.5M_72hpi,56,190423,VC20019,ERTm5,3.5,0.123849965,High,TRUE,TRUE,8,72,continuous,1000,6,190426,190430,190501,190502
190426_N2_ERTm5_0M_72hpi,56,190423,N2,ERTm5,0,0,Mock,FALSE,TRUE,10,72,continuous,1000,6,190426,190529,190530,201026
190426_N2_ERTm5_1.75M_72hpi,56,190423,N2,ERTm5,1.75,0.061924982,Medium,TRUE,TRUE,6,72,continuous,1000,6,190426,190529,190530,201026
190426_N2_ERTm5_3.5M_72hpi,56,190423,N2,ERTm5,3.5,0.123849965,High,TRUE,TRUE,0,72,continuous,1000,6,190426,190529,190530,201026
190426_CB4856_ERTm5_0M_72hpi,56,190423,CB4856,ERTm5,0,0,Mock,FALSE,TRUE,23,72,continuous,1000,6,190426,190430,190501,190502
190426_CB4856_ERTm5_1.75M_72hpi,56,190423,CB4856,ERTm5,1.75,0.061924982,Medium,FALSE,TRUE,24,72,continuous,1000,6,190426,190430,190501,190502
190426_CB4856_ERTm5_3.5M_72hpi,56,190423,CB4856,ERTm5,3.5,0.123849965,High,TRUE,TRUE,18,72,continuous,1000,6,190426,190430,190501,190502
190426_JU300_ERTm5_0M_72hpi,56,190423,JU300,ERTm5,0,0,Mock,FALSE,TRUE,24,72,continuous,1000,6,190426,190430,190501,190502
190426_JU300_ERTm5_1.75M_72hpi,56,190423,JU300,ERTm5,1.75,0.061924982,Medium,TRUE,TRUE,8,72,continuous,1000,6,190426,190430,190501,190502
190426_JU300_ERTm5_3.5M_72hpi,56,190423,JU300,ERTm5,3.5,0.123849965,High,TRUE,TRUE,3,72,continuous,1000,6,190426,190430,190501,190502
190426_JU1400_ERTm5_0M_72hpi,56,190423,JU1400,ERTm5,0,0,Mock,FALSE,TRUE,4,72,continuous,1000,6,190426,190529,190530,201026
190426_JU1400_ERTm5_1.75M_72hpi,56,190423,JU1400,ERTm5,1.75,0.061924982,Medium,FALSE,TRUE,0,72,continuous,1000,6,190426,190529,190530,201026
190426_JU1400_ERTm5_3.5M_72hpi,56,190423,JU1400,ERTm5,3.5,0.123849965,High,FALSE,TRUE,0,72,continuous,1000,6,190426,190529,190530,201026
190426_MY2_ERTm5_0M_72hpi,56,190423,MY2,ERTm5,0,0,Mock,FALSE,TRUE,16,72,continuous,1000,6,190426,190430,190501,190502
190426_MY2_ERTm5_1.75M_72hpi,56,190423,MY2,ERTm5,1.75,0.061924982,Medium,TRUE,TRUE,22,72,continuous,1000,6,190426,190430,190501,190502
190426_MY2_ERTm5_3.5M_72hpi,56,190423,MY2,ERTm5,3.5,0.123849965,High,TRUE,TRUE,2,72,continuous,1000,6,190426,190430,190501,190502
190426_VC20019_ERTm2_0M_72hpi,56,190423,VC20019,ERTm2,0,0,Mock,FALSE,TRUE,18,72,continuous,1000,6,190426,190430,190501,190502
190426_VC20019_ERTm2_0.5M_72hpi,56,190423,VC20019,ERTm2,0.5,0.017692852,Low,TRUE,TRUE,0,72,continuous,1000,6,190426,190430,190501,190502
190426_VC20019_ERTm2_1.5M_72hpi,56,190423,VC20019,ERTm2,1.5,0.053078556,High,TRUE,TRUE,0,72,continuous,1000,6,190426,190430,190501,190502
190426_N2_ERTm2_0M_72hpi,56,190423,N2,ERTm2,0,0,Mock,FALSE,TRUE,25,72,continuous,1000,6,190426,190430,190501,190502
190426_N2_ERTm2_0.5M_72hpi,56,190423,N2,ERTm2,0.5,0.017692852,Low,FALSE,TRUE,10,72,continuous,1000,6,190426,190430,190501,190502
190426_JU360_ERTm2_0M_72hpi,56,190423,JU360,ERTm2,0,0,Mock,FALSE,TRUE,22,72,continuous,1000,6,190426,190430,190501,190502
190426_JU360_ERTm2_0.5M_72hpi,56,190423,JU360,ERTm2,0.5,0.017692852,Low,TRUE,TRUE,5,72,continuous,1000,6,190426,190430,190501,190502
190426_JU360_ERTm2_1.5M_72hpi,56,190423,JU360,ERTm2,1.5,0.053078556,High,FALSE,TRUE,7,72,continuous,1000,6,190426,190430,190501,190502
190426_MY2_ERTm2_0M_72hpi,56,190423,MY2,ERTm2,0,0,Mock,FALSE,TRUE,17,72,continuous,1000,6,190426,190430,190501,190502
190426_MY2_ERTm2_0.5M_72hpi,56,190423,MY2,ERTm2,0.5,0.017692852,Low,FALSE,TRUE,13,72,continuous,1000,6,190426,190430,190501,190502
190426_MY2_ERTm2_1.5M_72hpi,56,190423,MY2,ERTm2,1.5,0.053078556,High,TRUE,TRUE,0,72,continuous,1000,6,190426,190430,190501,190502
190426_VC20019_LUAm1_10M_72hpi,57,190423,VC20019,LUAm1,10,0.353857042,Medium,FALSE,TRUE,16,72,continuous,1000,6,190426,190513,190515,190516
